"ID";"DESCRIPTION";"REACTION";"GPR";"REVERSIBLE";"LOWER.BOUND";"UPPER.BOUND";"OBJECTIVE"
"SERPT";"serine C-palmitoyltransferase";"h[c] + ser_L[c] + pmtcoa[c] => co2[c] + 3dsphgn[c] + coa[c] ";"( 10558 and 55304 and 9517 )";0;0;1000;0
"SERTHRNaEx";"L-serine/L-threonine Na-dependent exchange (Ser-L in)";"na1[e] + ser_L[e] + thr_L[c] => na1[c] + ser_L[c] + thr_L[e] ";"( 6509 ) or ( 6510 )";0;0;1000;0
"SERtN1";"Serine transport (Na, H coupled)";"h[c] + 2 na1[e] + ser_L[e] <=> h[e] + 2 na1[c] + ser_L[c] ";"( 92745 )";1;-1000;1000;0
"SFGTH";"S-Formylglutathione hydralase";"h2o[c] + Sfglutth[c] => h[c] + for[c] + gthrd[c] ";"( 2098 )";0;0;1000;0
"SGPL11r";"Sphingosine-1-phosphate lyase 1";"sph1p[r] => ethamp[r] + hxdcal[r] ";"( 8879 )";0;0;1000;0
"SGPL12r";"Sphingosine-1-phosphate lyase";"h2o[r] + sphs1p[r] => h[r] + ethamp[r] + hdca[r] ";"( 8879 )";0;0;1000;0
"SIAASE2ly";"sialidase, lysosomal";"h2o[l] + ksi_deg3[l] => acnam[l] + ksi_deg4[l] ";"( 2588 and 2720 and 4758 and 5476 )";0;0;1000;0
"SIAASE3ly";"sialidase, lysosomal";"h2o[l] + ksii_core2[l] => acnam[l] + ksii_core2_deg1[l] ";"( 2588 and 2720 and 4758 and 5476 )";0;0;1000;0
"SIAASEly";"sialidase, lysosomal";"2 h2o[l] + s2l2n2m2mn[l] => 2 acnam[l] + l2n2m2mn[l] ";"( 2588 and 2720 and 4758 and 5476 )";0;0;1000;0
"SIAT9g";"Lactosylceramide alpha-2,3-sialyltransferase, Golgi apparatus";"galgluside_hs[g] + cmpacna[g] => h[g] + cmp[g] + gm3_hs[g] ";"( 8869 )";0;0;1000;0
"SLCBK1";"sphingolipid long chain base kinase (sphinganine)";"atp[c] + sphgn[c] => adp[c] + h[c] + sph1p[c] ";"( 56848 ) or ( 8877 )";0;0;1000;0
"SMPD3g";"sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)";"h2o[g] + sphmyln_hs[g] => h[g] + crm_hs[g] + cholp[g] ";"( 55512 ) or ( 339221 ) or ( 55627 )";0;0;1000;0
"SMPD3l";"sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)";"h2o[l] + sphmyln_hs[l] => h[l] + crm_hs[l] + cholp[l] ";"( 55512 ) or ( 6609 )";0;0;1000;0
"SMPD4";"sphingomyelinase";"h2o[c] + spc_hs[c] => h[c] + cholp[c] + sphings[c] ";"( 6610 )";0;0;1000;0
"SMS";"Sphingomyelin synthase (homo sapiens)";"pchol_hs[c] + crm_hs[c] => dag_hs[c] + sphmyln_hs[c] ";"( 259230 )";0;0;1000;0
"SO4CLtex2";"sulfate transport via chloride countertransport (2:1)";"cl[c] + 2 so4[e] => cl[e] + 2 so4[c] ";"( 65010 )";0;0;1000;0
"SO4HCOtex";"sulfate transport via bicarbonate countertransport";"2 hco3[c] + so4[e] => 2 hco3[e] + so4[c] ";"( 115111 ) or ( 115019 ) or ( 1836 ) or ( 116369 ) or ( 284129 ) or ( 10861 ) or ( 1811 )";0;0;1000;0
"SO4t4_2";"sulfate transport via sodium symport";"2 na1[e] + so4[e] <=> 2 na1[c] + so4[c] ";"( 26266 )";1;-1000;1000;0
"SO4tl";"Sulfate transport (lysosome)";"so4[l] <=> so4[c] ";"";1;-1000;1000;0
"SPHINGStl";"sphingosine intracellular transport";"sphings[c] <=> sphings[l] ";"";1;-1000;1000;0
"SPHK21c";"sphingosine kinase 2";"atp[c] + sphings[c] => adp[c] + h[c] + sphs1p[c] ";"( 56848 ) or ( 8877 )";0;0;1000;0
"SPHMYLNtg";"sphingomyelin intracellular transport";"sphmyln_hs[c] <=> sphmyln_hs[g] ";"";1;-1000;1000;0
"SPHMYLNtl";"sphingomyelin intracellular transport";"sphmyln_hs[c] <=> sphmyln_hs[l] ";"";1;-1000;1000;0
"SPMDOX";"Spermidine:(acceptor) oxidoreductase";"h2o[c] + o2[c] + spmd[c] => 13dampp[c] + h2o2[c] + 4abutn[c] ";"";0;0;1000;0
"SPMS";"spermidine synthase";"ametam[c] + ptrc[c] => h[c] + 5mta[c] + spmd[c] ";"( 6723 )";0;0;1000;0
"SPODM";"superoxide dismutase";"2 h[c] + 2 o2s[c] => o2[c] + h2o2[c] ";"( 6647 )";0;0;1000;0
"SPODMe";"superoxide dismutase, extracellular";"2 h[e] + 2 o2s[e] => h2o2[e] + o2[e] ";"( 6649 )";0;0;1000;0
"SPODMm";"superoxide dismutase";"2 h[m] + 2 o2s[m] => o2[m] + h2o2[m] ";"( 6648 )";0;0;1000;0
"SPODMn";"superoxide dismutase, nuclear";"2 h[n] + 2 o2s[n] => h2o2[n] + o2[n] ";"( 6647 )";0;0;1000;0
"SPODMx";"superoxide dismutase, peroxisome";"2 h[x] + 2 o2s[x] => o2[x] + h2o2[x] ";"( 6647 )";0;0;1000;0
"SPR";"sepiapterin reductase";"2 h[c] + 2 nadph[c] + 6pthp[c] => 2 nadp[c] + thbpt[c] ";"( 6697 )";0;0;1000;0
"SPRMS";"spermine synthase";"ametam[c] + spmd[c] => h[c] + sprm[c] + 5mta[c] ";"( 6611 ) or ( 6723 )";0;0;1000;0
"SQLEr";"Squalene epoxidase, endoplasmic reticular (NADP)";"o2[r] + h[r] + nadph[r] + sql[r] => h2o[r] + nadp[r] + Ssq23epx[r] ";"( 6713 )";0;0;1000;0
"SQLSr";"Squalene synthase";"h[r] + nadph[r] + 2 frdp[r] => nadp[r] + 2 ppi[r] + sql[r] ";"( 2222 )";0;0;1000;0
"SRTNt6_2_r";"Seratonin reversible transport in via sodium symport/potassium antiport (1:2)";"2 na1[e] + 2 k[c] + srtn[e] <=> 2 na1[c] + srtn[c] + 2 k[e] ";"( 6532 )";1;-1000;1000;0
"SRTNtu";"Serotonin uniport";"srtn[e] <=> srtn[c] ";"( 6580 ) or ( 6582 )";1;-1000;1000;0
"ST3GAL62g";"Type 2 lactosamine alpha-2,3-sialyltransferase";"galacglcgal14acglcgalgluside_hs[g] + cmpacna[g] => h[g] + acngalacglcgal14acglcgalgluside_hs[g] + cmp[g] ";"( 10402 )";0;0;1000;0
"ST6GALNAC27";"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2";"gt1c_hs[g] + cmpacna[g] => h[g] + cmp[g] + gq1c_hs[g] ";"( 10610 )";0;0;1000;0
"ST6GALNAC28";"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2";"cmpacna[g] + gq1c_hs[g] => h[g] + cmp[g] + gp1c_hs[g] ";"( 10610 )";0;0;1000;0
"ST8SIA12";"Beta-galactoside alpha-2,3-sialyltransferase";"cmpacna[g] + gm3_hs[g] => h[g] + cmp[g] + gd3_hs[g] ";"( 6489 )";0;0;1000;0
"ST8SIA51g";"Beta-galactoside alpha-2,3-sialyltransferase";"cmpacna[g] + gd3_hs[g] => h[g] + cmp[g] + gt3_hs[g] ";"( 29906 )";0;0;1000;0
"STCOAtx";"fatty acid intracellular transport";"stcoa[c] <=> stcoa[x] ";"";1;-1000;1000;0
"STRDNCCPT1";"carnitine O-palmitoyltransferase";"crn[c] + strdnccoa[c] => coa[c] + strdnccrn[c] ";"( 1375 ) or ( 126129 ) or ( 1374 )";0;0;1000;0
"SUCCt2m";"succinate transport, mitochondrial";"pi[m] + succ[c] <=> pi[c] + succ[m] ";"( 1468 )";1;-1000;1000;0
"SUCCtp";"succinate transporter, peroxisome";"succ[c] <=> succ[x] ";"";1;-1000;1000;0
"SUCD1m";"succinate dehydrogenase";"fad[m] + succ[m] <=> fadh2[m] + fum[m] ";"( 6389 and 6390 and 6391 and 6392 )";1;-1000;1000;0
"SUCOAS1m";"Succinate--CoA ligase (GDP-forming)";"coa[m] + gtp[m] + succ[m] <=> pi[m] + gdp[m] + succoa[m] ";"( 8801 and 8802 )";1;-1000;1000;0
"SUCOASm";"Succinate--CoA ligase (ADP-forming)";"coa[m] + atp[m] + succ[m] <=> adp[m] + pi[m] + succoa[m] ";"( 8802 and 8803 )";1;-1000;1000;0
"SULFOX";"sulfite oxidase";"h2o[c] + so3[c] + 2 ficytC[m] => 2 h[c] + 2 focytC[m] + so4[c] ";"( 6821 )";0;0;1000;0
"TALA";"transaldolase";"g3p[c] + s7p[c] <=> f6p[c] + e4p[c] ";"( 6888 )";1;-1000;1000;0
"TAURt4_2_r";"taurine transport (sodium symport) (2:1)";"2 na1[e] + taur[e] <=> 2 na1[c] + taur[c] ";"( 6533 )";1;-1000;1000;0
"TAURtcx";"taurine transport (sodium symport) (cytosol to peroxisome)";"na1[c] + taur[c] <=> taur[x] + na1[x] ";"( 6533 )";1;-1000;1000;0
"TCHOLAt";"taurocholate transport via bicarbonate countertransport";"hco3[c] + tchola[e] <=> hco3[e] + tchola[c] ";"( 28231 ) or ( 6579 ) or ( 28234 ) or ( 10599 )";1;-1000;1000;0
"TCHOLAte";"bile acid intracellular transport";"tchola[e] <=> tchola[c] ";"";1;-1000;1000;0
"TDCHOLAte";"bile acid intracellular transport";"tdchola[e] <=> tdchola[c] ";"";1;-1000;1000;0
"TDCHOLAtx";"bile acid intracellular transport";"tdchola[x] <=> tdchola[c] ";"";1;-1000;1000;0
"TETHEX3COAtx";"fatty acid intracellular transport";"tethex3coa[c] <=> tethex3coa[x] ";"";1;-1000;1000;0
"TETPENT3COAtx";"fatty acid intracellular transport";"tetpent3coa[c] <=> tetpent3coa[x] ";"";1;-1000;1000;0
"TETPENT3CPT1";"carnitine O-palmitoyltransferase";"crn[c] + tetpent3coa[c] => coa[c] + tetpent3crn[c] ";"( 1375 ) or ( 126129 ) or ( 1374 )";0;0;1000;0
"TETPENT6COAtx";"fatty acid intracellular transport";"tetpent6coa[c] <=> tetpent6coa[x] ";"";1;-1000;1000;0
"TETPENT6CPT1";"carnitine O-palmitoyltransferase";"crn[c] + tetpent6coa[c] => coa[c] + tetpent6crn[c] ";"( 1375 ) or ( 126129 ) or ( 1374 )";0;0;1000;0
"TETPENT6CPT2";"carnitine transferase";"coa[m] + tetpent6crn[m] => crn[m] + tetpent6coa[m] ";"( 1376 )";0;0;1000;0
"TETPENT6CRNt";"transport into the mitochondria (carnitine)";"tetpent6crn[c] => tetpent6crn[m] ";"( 788 )";0;0;1000;0
"TETTET6COAtx";"fatty acid intracellular transport";"tettet6coa[c] <=> tettet6coa[x] ";"";1;-1000;1000;0
"TETTET6CPT1";"carnitine O-palmitoyltransferase";"crn[c] + tettet6coa[c] => coa[c] + tettet6crn[c] ";"( 1375 ) or ( 126129 ) or ( 1374 )";0;0;1000;0
"TETTET6CPT2";"carnitine transferase";"coa[m] + tettet6crn[m] => crn[m] + tettet6coa[m] ";"( 1376 )";0;0;1000;0
"TETTET6CRNt";"transport into the mitochondria (carnitine)";"tettet6crn[c] => tettet6crn[m] ";"( 788 )";0;0;1000;0
"THBPT4ACAMDASE";"Tetrahydrobiopterin-4a-carbinolamine dehydratase";"thbpt4acam[c] => h2o[c] + dhbpt[c] ";"( 5092 )";0;0;1000;0
"THCHOLSTOICtm";"lipid, flip-flop intracellular transport";"thcholstoic[m] <=> thcholstoic[x] ";"";1;-1000;1000;0
"THD1m";"NAD(P) transhydrogenase";"nadp[m] + h[c] + nadh[m] => h[m] + nadph[m] + nad[m] ";"( 23530 )";0;0;1000;0
"THFt2";"tetrahydrofolate transport via anion exchange";"h2o[c] + thf[e] <=> h2o[e] + thf[c] ";"( 6573 )";1;-1000;1000;0
"THFtm";"5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial";"thf[c] <=> thf[m] ";"";1;-1000;1000;0
"THMDt4";"thymidine transport in via sodium symport";"na1[e] + thymd[e] => na1[c] + thymd[c] ";"( 9154 ) or ( 64078 )";0;0;1000;0
"THRD_L";"L-threonine deaminase";"thr_L[c] => nh4[c] + 2obut[c] ";"( 10993 ) or ( 113675 )";0;0;1000;0
"THRGLNexR";"L-threonine/glycine reversible exchange";"gln_L[c] + thr_L[e] <=> gln_L[e] + thr_L[c] ";"( 56301 and 6520 )";1;-1000;1000;0
"THRGLYexR";"L-threonine/glycine reversible exchange";"gly[c] + thr_L[e] <=> gly[e] + thr_L[c] ";"( 56301 and 6520 )";1;-1000;1000;0
"THYMDt1";"thymd transport";"thymd[e] => thymd[c] ";"( 3177 ) or ( 2030 )";0;0;1000;0
"THYMDtm";"thymd transport";"thymd[c] <=> thymd[m] ";"( 2030 )";1;-1000;1000;0
"THYOXt";"T4 transport via bicarbonate countertransport";"hco3[c] + thyox_L[e] <=> hco3[e] + thyox_L[c] ";"( 53919 ) or ( 6579 ) or ( 28231 ) or ( 10599 )";1;-1000;1000;0
"THYOXt2";"T4 transport via facilitated diffusion";"thyox_L[e] <=> thyox_L[c] ";"( 6567 )";1;-1000;1000;0
"TKT1";"transketolase";"r5p[c] + xu5p_D[c] <=> g3p[c] + s7p[c] ";"( 7086 ) or ( 84076 ) or ( 8277 )";1;-1000;1000;0
"TKT2";"transketolase";"xu5p_D[c] + e4p[c] <=> g3p[c] + f6p[c] ";"( 7086 ) or ( 84076 ) or ( 8277 )";1;-1000;1000;0
"TMDK1";"thymidine kinase (ATP:thymidine)";"atp[c] + thymd[c] => adp[c] + h[c] + dtmp[c] ";"( 7084 ) or ( 7083 )";0;0;1000;0
"TMDPP";"thymidine phosphorylase";"pi[c] + thymd[c] <=> 2dr1p[c] + thym[c] ";"( 1890 )";1;-1000;1000;0
"TMNDNCCOAtx";"fatty acid intracellular transport";"tmndnccoa[c] <=> tmndnccoa[x] ";"";1;-1000;1000;0
"TPI";"triose-phosphate isomerase";"dhap[c] <=> g3p[c] ";"( 7167 ) or ( 286016 )";1;-1000;1000;0
"TRDR";"thioredoxin reductase (NADPH)";"h[c] + nadph[c] + trdox[c] => nadp[c] + trdrd[c] ";"( 7296 )";0;0;1000;0
"TRDR2";"Thioredoxin (ubiquinone 10) reductase (NADPH)";"h[c] + nadph[c] + q10[c] => nadp[c] + q10h2[c] ";"( 7296 )";0;0;1000;0
"TRDR3";"Thioredoxin (ubiquinone 10) reductase (NADH)";"h[c] + nadh[c] + q10[c] => nad[c] + q10h2[c] ";"( 7296 )";0;0;1000;0
"TRDRm";"thioredoxin reductase (NADPH)";"h[m] + nadph[m] + trdox[m] => nadp[m] + trdrd[m] ";"( 114112 ) or ( 10587 )";0;0;1000;0
"TRIODTHYt";"T3 transport via bicarbonate countertransport";"hco3[c] + triodthy[e] <=> hco3[e] + triodthy[c] ";"( 28234 ) or ( 28231 ) or ( 10599 ) or ( 6579 ) or ( 53919 )";1;-1000;1000;0
"TRIODTHYt2";"T3 transport via facilitated diffusion";"triodthy[e] <=> triodthy[c] ";"( 6567 )";1;-1000;1000;0
"TRIOK";"triokinase";"atp[c] + glyald[c] => adp[c] + h[c] + g3p[c] ";"";0;0;1000;0
"TRPHYDRO2";"L-Tryptophan,tetrahydrobiopterin:oxygen oxidoreductase (5-hydroxylating)";"o2[c] + thbpt[c] + trp_L[c] => 5htrp[c] + thbpt4acam[c] ";"( 7166 ) or ( 121278 )";0;0;1000;0
"TRPO2";"L-Tryptophan:oxygen 2,3-oxidoreductase (decyclizing)";"o2[c] + trp_L[c] => Lfmkynr[c] ";"( 6999 ) or ( 169355 ) or ( 3620 )";0;0;1000;0
"TRPt";"L-tryptophan transport";"trp_L[e] <=> trp_L[c] ";"( 120103 ) or ( 117247 )";1;-1000;1000;0
"TTDCPT2";"carnitine transferase";"coa[m] + ttdcrn[m] => crn[m] + tdcoa[m] ";"( 1376 )";0;0;1000;0
"TTDCRNt";"transport into the mitochondria (carnitine)";"ttdcrn[c] => ttdcrn[m] ";"( 788 )";0;0;1000;0
"TYR3MO2";"tyrosine 3-monooxygenase";"o2[c] + thbpt[c] + tyr_L[c] => 34dhphe[c] + thbpt4acam[c] ";"( 7054 )";0;0;1000;0
"TYRDOPO";"Tyrosine:dopa oxidase";"o2[c] + 2 tyr_L[c] => 2 34dhphe[c] ";"( 7299 )";0;0;1000;0
"TYRt";"L-tyrosine transport";"tyr_L[e] <=> tyr_L[c] ";"( 117247 )";1;-1000;1000;0
"UAG4E";"UDP-N-acetylglucosamine 4-epimerase";"uacgam[c] <=> udpacgal[c] ";"( 2582 )";1;-1000;1000;0
"UAGALDP";"UDP-N-acetylgalactosamine diphosphorylase";"h[c] + acgal1p[c] + utp[c] => ppi[c] + udpacgal[c] ";"";0;0;1000;0
"UAGDP";"UDP-N-acetylglucosamine diphosphorylase";"h[c] + acgam1p[c] + utp[c] => ppi[c] + uacgam[c] ";"( 6675 ) or ( 91373 )";0;0;1000;0
"UDPACGALtl";"udpacgal intracellular transport";"udpacgal[c] <=> udpacgal[l] ";"";1;-1000;1000;0
"UDPDOLPT_L";"UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (liver)";"0.1 dolp_L[c] + udpg[c] => udp[c] + 0.1 dolglcp_L[c] ";"( 29880 )";0;0;1000;0
"UDPDOLPT_U";"UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (uterus)";"0.1 dolp_U[c] + udpg[c] => udp[c] + 0.1 dolglcp_U[c] ";"( 29880 )";0;0;1000;0
"UDPG4E";"UDPglucose 4-epimerase";"udpg[c] <=> udpgal[c] ";"( 2582 )";1;-1000;1000;0
"UDPGALt2g";"UDPgalactose transport (Golgi)";"udpgal[c] => udpgal[g] ";"";0;0;1000;0
"UDPGALtg";"UDP-Gal Golgi transport via CMP antiport";"udpgal[c] + ump[g] <=> udpgal[g] + ump[c] ";"( 7355 )";1;-1000;1000;0
"UDPGD";"UDPglucose 6-dehydrogenase";"h2o[c] + 2 nad[c] + udpg[c] => 3 h[c] + 2 nadh[c] + udpglcur[c] ";"( 7358 )";0;0;1000;0
"UDPGLCAter";"UDPGlcA endoplasmic reticulum transport via UMP antiport";"ump[c] + udpglcur[r] <=> udpglcur[c] + ump[r] ";"( 23169 )";1;-1000;1000;0
"UDPGLCAtg";"UDPGlcA Golgi transport via UMP antiport";"udpglcur[g] + ump[c] <=> udpglcur[c] + ump[g] ";"";1;-1000;1000;0
"UDPGLCter";"UDP-Glc endoplasmic reticulum transport via CMP antiport";"udpg[c] + ump[r] <=> ump[c] + udpg[r] ";"";1;-1000;1000;0
"UDPGLDCg";"UDP-D-glucuronate decarboxylase, Golgi apparatus";"h[g] + udpglcur[g] => co2[g] + udpxyl[g] ";"( 80146 )";0;0;1000;0
"UDPtl";"udp intracellular transport";"udp[c] <=> udp[l] ";"";1;-1000;1000;0
"UGALNACtg";"UDP-GalNAc Golgi transport via CMP antiport";"ump[g] + udpacgal[c] <=> udpacgal[g] + ump[c] ";"( 7355 )";1;-1000;1000;0
"UGCG";"Ceramide glucosyltransferase";"crm_hs[r] + udpg[r] => h[r] + gluside_hs[r] + udp[r] ";"( 7357 )";0;0;1000;0
"UGLCNACtg";"UDP-GlcNAc Golgi transport via CMP antiport";"uacgam[c] + ump[g] <=> uacgam[g] + ump[c] ";"( 11046 )";1;-1000;1000;0
"UGLT";"UDPglucose--hexose-1-phosphate uridylyltransferase";"gal1p[c] + udpg[c] <=> udpgal[c] + g1p[c] ";"( 2592 )";1;-1000;1000;0
"UGT1A5r2";"UDP-glucuronosyltransferase 1-10 precursor, microsomal (13-cis)";"13_cis_retn[r] + udpglcur[r] => udp[r] + 13_cis_retnglc[r] ";"( 54576 ) or ( 54575 ) or ( 54600 ) or ( 10720 ) or ( 7367 ) or ( 7363 ) or ( 54578 ) or ( 54657 ) or ( 54659 ) or ( 54579 ) or ( 7365 ) or ( 7366 ) or ( 54490 ) or ( 54577 ) or ( 54658 )";0;0;1000;0
"UMPK";"UMP kinase";"atp[c] + ump[c] <=> adp[c] + udp[c] ";"( 51727 )";1;-1000;1000;0
"UMPK2";"UMP kinase (CTP)";"ctp[c] + ump[c] <=> udp[c] + cdp[c] ";"( 51727 )";1;-1000;1000;0
"UMPK2n";"UMP kinase (CTP),nuclear";"ctp[n] + ump[n] <=> cdp[n] + udp[n] ";"( 51727 )";1;-1000;1000;0
"UMPK3";"UMP kinase (UTP)";"utp[c] + ump[c] <=> 2 udp[c] ";"( 51727 )";1;-1000;1000;0
"UMPK3n";"UMP kinase (UTP),nuclear";"utp[n] + ump[n] <=> 2 udp[n] ";"( 51727 )";1;-1000;1000;0
"UMPK4";"UMP kinase (GTP)";"gtp[c] + ump[c] <=> udp[c] + gdp[c] ";"( 51727 )";1;-1000;1000;0
"UMPK4n";"UMP kinase (GTP),nuclear";"gtp[n] + ump[n] <=> udp[n] + gdp[n] ";"( 51727 )";1;-1000;1000;0
"UMPK5";"UMP kinase (dATP)";"datp[c] + ump[c] <=> udp[c] + dadp[c] ";"( 51727 )";1;-1000;1000;0
"UMPK5n";"UMP kinase (dATP),nuclear";"datp[n] + ump[n] <=> dadp[n] + udp[n] ";"( 51727 )";1;-1000;1000;0
"UMPK6";"UMP kinase (dCTP)";"dctp[c] + ump[c] <=> udp[c] + dcdp[c] ";"( 51727 )";1;-1000;1000;0
"UMPK6n";"UMP kinase (dCTP),nuclear";"dctp[n] + ump[n] <=> dcdp[n] + udp[n] ";"( 51727 )";1;-1000;1000;0
"UMPK7";"UMP kinase (dGTP)";"dgtp[c] + ump[c] <=> udp[c] + dgdp[c] ";"( 51727 )";1;-1000;1000;0
"UMPK7n";"UMP kinase (dGTP),nuclear";"dgtp[n] + ump[n] <=> dgdp[n] + udp[n] ";"( 51727 )";1;-1000;1000;0
"UMPKm";"UMP kinase (mitochondrial, ATP)";"atp[m] + ump[m] <=> adp[m] + udp[m] ";"";1;-1000;1000;0
"UMPKn";"UMP kinase, nuclear";"atp[n] + ump[n] <=> udp[n] + adp[n] ";"( 51727 )";1;-1000;1000;0
"UMPtr";"UMP transport (ER)";"ump[c] <=> ump[r] ";"";1;-1000;1000;0
"UPPN";"b-ureidopropionase";"h2o[c] + 2 h[c] + cala[c] => nh4[c] + co2[c] + ala_B[c] ";"( 51733 )";0;0;1000;0
"URCN";"URCN";"h2o[c] + urcan[c] => 4izp[c] ";"( 131669 )";0;0;1000;0
"UREAt";"Urea transport via facilitate diffusion";"urea[e] <=> urea[c] ";"( 6523 ) or ( 6563 ) or ( 6528 ) or ( 8170 )";1;-1000;1000;0
"UREAt5";"urea, water cotransport";"h2o[e] + urea[e] <=> h2o[c] + urea[c] ";"( 6523 )";1;-1000;1000;0
"URIK1";"uridine kinase (ATP:Uridine)";"atp[c] + uri[c] => adp[c] + h[c] + ump[c] ";"( 7371 ) or ( 83549 ) or ( 54963 )";0;0;1000;0
"Uritm";"uridine facilated transport in mitochondria";"uri[c] <=> uri[m] ";"( 2030 )";1;-1000;1000;0
"UROLACer";"uronolactonase, endoplasmic reticulum";"h[r] + glcur[r] <=> h2o[r] + glac[r] ";"";1;-1000;1000;0
"VALt5m";"Valine reversible mitochondrial transport";"val_L[c] <=> val_L[m] ";"";1;-1000;1000;0
"VALTA";"valine transaminase";"akg[c] + val_L[c] <=> glu_L[c] + 3mob[c] ";"( 586 )";1;-1000;1000;0
"VALTAm";"valine transaminase, mitochondiral";"akg[m] + val_L[m] <=> glu_L[m] + 3mob[m] ";"( 587 )";1;-1000;1000;0
"VALtec";"L-valine transport via diffusion (extracellular to cytosol)";"val_L[e] <=> val_L[c] ";"( 8501 ) or ( 124935 )";1;-1000;1000;0
"VLCSp";"Very-long-chain-fatty-acid-CoA ligase";"coa[x] + atp[x] + thcholstoic[x] => cholcoar[x] + amp[x] + ppi[x] ";"( 11001 )";0;0;1000;0
"XOL27OHtm";"27 hydroxy cholesterol transport";"xol27oh[r] <=> xol27oh[m] ";"";1;-1000;1000;0
"XOL7AH2tm";"lipid, flip-flop intracellular transport";"xol7ah2[c] <=> xol7ah2[m] ";"";1;-1000;1000;0
"XOL7AONEtr";"lipid, flip-flop intracellular transport";"xol7aone[c] <=> xol7aone[r] ";"";1;-1000;1000;0
"XOLEST2te";"cholesterol ester transporter";"xolest2_hs[e] <=> xolest2_hs[c] ";"";1;-1000;1000;0
"XOLTRIOLtm";"lipid, flip-flop intracellular transport";"xoltriol[c] <=> xoltriol[m] ";"";1;-1000;1000;0
"XOLTRIOLtr";"lipid, flip-flop intracellular transport";"xoltriol[c] <=> xoltriol[r] ";"";1;-1000;1000;0
"XSERtg";"Xyl-L-Ser (protein) transport from endoplasmic reticulum to Golgi apparatus";"xser[r] => xser[g] ";"";0;0;1000;0
"XYLK";"xylulokinase";"atp[c] + xylu_D[c] => adp[c] + h[c] + xu5p_D[c] ";"( 9942 )";0;0;1000;0
"XYLTD_Dr";"xylitol dehydrogenase (D-xyulose-forming)";"nad[c] + xylt[c] <=> h[c] + nadh[c] + xylu_D[c] ";"";1;-1000;1000;0
"XYLTer";"UDP-xylose:protein xylosyltransferase, endoplasmic reticulum";"udpxyl[r] + Ser_Gly_Ala_X_Gly[r] => h[r] + udp[r] + xser[r] ";"( 64131 ) or ( 64132 )";0;0;1000;0
"XYLtly";"Xylose efflux from lysosome";"xyl_D[l] => xyl_D[c] ";"";0;0;1000;0
"XYLUR";"xylulose reductase";"h[c] + nadph[c] + xylu_L[c] <=> nadp[c] + xylt[c] ";"( 51181 )";1;-1000;1000;0
"r0002";"Active transport";"crn[c] <=> crn[r] ";"";1;-1000;1000;0
"r0009";"Pyrophosphate phosphohydrolase EC:3.6.1.1";"h2o[x] + ppi[x] => h[x] + 2 pi[x] ";"( 64077 ) or ( 27068 ) or ( 5464 )";0;0;1000;0
"r0010";"hydrogen-peroxide:hydrogen-peroxide oxidoreductase EC:1.11.1.6";"2 h2o2[c] => 2 h2o[c] + o2[c] ";"( 847 )";0;0;1000;0
"r0013";"beta-N-acetylhexosaminidase Aminosugars metabolism EC:3.2.1.52";"h2o[l] + HC00822[l] => 2 acgam[l] ";"( 10724 and 3073 and 3074 )";0;0;1000;0
"r0016";"Fe(II):oxygen oxidoreductase Porphyrin and chlorophyll metabolism EC:1.16.3.1";"4 h[e] + 4 fe2[e] + o2[e] <=> 2 h2o[e] + 4 fe3[e] ";"( 1356 ) or ( 1356 and 2495 and 2512 ) or ( 94033 )";1;-1000;1000;0
"r0021";"glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7";"nad[c] + 2 gthrd[c] <=> h[c] + nadh[c] + gthox[c] ";"( 2936 )";1;-1000;1000;0
"r0022";"glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7";"nad[m] + 2 gthrd[m] <=> h[m] + nadh[m] + gthox[m] ";"( 2936 )";1;-1000;1000;0
"r0027";"NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9";"nadp[c] + 2 cys_L[c] <=> h[c] + nadph[c] + Lcystin[c] ";"( 10587 ) or ( 7296 )";1;-1000;1000;0
"r0047";"Adenosine 5-monophosphate phosphohydrolase Purine metabolism EC:3.1.3.5";"h2o[m] + amp[m] => pi[m] + adn[m] ";"( 22978 ) or ( 84618 ) or ( 51251 ) or ( 30833 ) or ( 4907 ) or ( 93034 ) or ( 56953 ) or ( 100526794 )";0;0;1000;0
"r0055";"2-Oxopropanal:NADP+ oxidoreductase Pyruvate metabolism EC:1.2.1.49";"h2o[c] + nadp[c] + mthgxl[c] <=> 2 h[c] + pyr[c] + nadph[c] ";"";1;-1000;1000;0
"r0062";"Acetyl-CoA hydrolase Pyruvate metabolism EC:3.1.2.1";"h2o[m] + accoa[m] => h[m] + coa[m] + ac[m] ";"( 134526 )";0;0;1000;0
