"abbreviation"	"name"	"equation"	"reversible"	"compartment"	"lowbnd"	"uppbnd"	"obj_coef"	"rule"	"subsystem"
"HMR_3539"	"HMR_3539"	"(1) H2O[l] + (1) cholesterol-ester-tridec[l] --> (1) cholesterol[l] + (1) tridecylic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3540"	"HMR_3540"	"(1) H2O[l] + (1) cholesterol-ester-myrist[l] --> (1) cholesterol[l] + (1) myristic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3541"	"HMR_3541"	"(1) H2O[l] + (1) cholesterol-ester-9-tetrade[l] --> (1) (9E)-tetradecenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3542"	"HMR_3542"	"(1) H2O[l] + (1) cholesterol-ester-7-tetrade[l] --> (1) (7Z)-tetradecenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3543"	"HMR_3543"	"(1) H2O[l] + (1) cholesterol-ester-5-tetra[l] --> (1) cholesterol[l] + (1) physeteric acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3544"	"HMR_3544"	"(1) H2O[l] + (1) cholesterol-ester-penta[l] --> (1) cholesterol[l] + (1) pentadecylic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3545"	"HMR_3545"	"(1) H2O[l] + (1) cholesterol-ester-palm[l] --> (1) cholesterol[l] + (1) palmitate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3546"	"HMR_3546"	"(1) H2O[l] + (1) cholesterol-ester-7-hexa[l] --> (1) 7-palmitoleic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3547"	"HMR_3547"	"(1) H2O[l] + (1) cholesterol-ester-palmn[l] --> (1) cholesterol[l] + (1) palmitolate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3548"	"HMR_3548"	"(1) H2O[l] + (1) cholesterol-ester-hepta[l] --> (1) cholesterol[l] + (1) margaric acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3549"	"HMR_3549"	"(1) H2O[l] + (1) cholesterol-ester-10-hepta[l] --> (1) (10Z)-heptadecenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3550"	"HMR_3550"	"(1) H2O[l] + (1) cholesterol-ester-9-heptade[l] --> (1) 9-heptadecylenic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3551"	"HMR_3551"	"(1) H2O[l] + (1) cholesterol-ester-stea[l] --> (1) cholesterol[l] + (1) stearate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3552"	"HMR_3552"	"(1) H2O[l] + (1) cholesterol-ester-ol[l] --> (1) cholesterol[l] + (1) oleate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3553"	"HMR_3553"	"(1) H2O[l] + (1) cholesterol-ester-13-octade[l] --> (1) (13Z)-octadecenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3554"	"HMR_3554"	"(1) H2O[l] + (1) cholesterol-ester-cis-vac[l] --> (1) cholesterol[l] + (1) cis-vaccenic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3555"	"HMR_3555"	"(1) H2O[l] + (1) cholesterol-ester-9-octa[l] --> (1) cholesterol[l] + (1) elaidate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3556"	"HMR_3556"	"(1) H2O[l] + (1) cholesterol-ester-7-octade[l] --> (1) (7Z)-octadecenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3557"	"HMR_3557"	"(1) H2O[l] + (1) cholesterol-ester-6,9-octa[l] --> (1) (6Z,9Z)-octadecadienoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3558"	"HMR_3558"	"(1) H2O[l] + (1) cholesterol-ester-nanode[l] --> (1) cholesterol[l] + (1) nonadecylic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3559"	"HMR_3559"	"(1) H2O[l] + (1) cholesterol-ester-eico[l] --> (1) cholesterol[l] + (1) eicosanoate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3560"	"HMR_3560"	"(1) H2O[l] + (1) cholesterol-ester-13-eicose[l] --> (1) (13Z)-eicosenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3561"	"HMR_3561"	"(1) H2O[l] + (1) cholesterol-ester-11-eico[l] --> (1) cholesterol[l] + (1) cis-gondoic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3562"	"HMR_3562"	"(1) H2O[l] + (1) cholesterol-ester-9-eicose[l] --> (1) 9-eicosenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3563"	"HMR_3563"	"(1) H2O[l] + (1) cholesterol-ester-8,11-eico[l] --> (1) 8,11-eicosadienoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3564"	"HMR_3564"	"(1) H2O[l] + (1) cholesterol-ester-5,8,11-eico[l] --> (1) cholesterol[l] + (1) mead acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3565"	"HMR_3565"	"(1) H2O[l] + (1) cholesterol-ester-heneico[l] --> (1) cholesterol[l] + (1) henicosanoic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3566"	"HMR_3566"	"(1) H2O[l] + (1) cholesterol-ester-docosa[l] --> (1) behenic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3567"	"HMR_3567"	"(1) H2O[l] + (1) cholesterol-ester-13-docose[l] --> (1) cholesterol[l] + (1) cis-erucic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3568"	"HMR_3568"	"(1) H2O[l] + (1) cholesterol-ester-11-docose[l] --> (1) cholesterol[l] + (1) cis-cetoleic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3569"	"HMR_3569"	"(1) H2O[l] + (1) cholesterol-ester-trico[l] --> (1) cholesterol[l] + (1) tricosanoic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3570"	"HMR_3570"	"(1) H2O[l] + (1) cholesterol-ester-tetraco[l] --> (1) cholesterol[l] + (1) lignocerate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3571"	"HMR_3571"	"(1) H2O[l] + (1) cholesterol-ester-15-tetra[l] --> (1) cholesterol[l] + (1) nervonic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3572"	"HMR_3572"	"(1) H2O[l] + (1) cholesterol-ester-hexacosa[l] --> (1) cerotic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3573"	"HMR_3573"	"(1) H2O[l] + (1) cholesterol-ester-hexecose[l] --> (1) cholesterol[l] + (1) ximenic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3574"	"HMR_3574"	"(1) H2O[l] + (1) cholesterol-ester-linolen[l] --> (1) cholesterol[l] + (1) linolenate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3575"	"HMR_3575"	"(1) H2O[l] + (1) cholesterol-ester-6,9,12,15-octa[l] --> (1) cholesterol[l] + (1) stearidonic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3576"	"HMR_3576"	"(1) H2O[l] + (1) cholesterol-ester-8,11,14,17-eico[l] --> (1) cholesterol[l] + (1) omega-3-arachidonic acid[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3577"	"HMR_3577"	"(1) H2O[l] + (1) cholesterol-ester-5,8,11,14,17-eico[l] --> (1) EPA[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3578"	"HMR_3578"	"(1) H2O[l] + (1) cholesterol-ester-7,10,13,16,19-docosa[l] --> (1) DPA[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3579"	"HMR_3579"	"(1) H2O[l] + (1) cholesterol-ester-9,12,15,18,21-tetra[l] --> (1) (9Z,12Z,15Z,18Z,21Z)-TPA[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3580"	"HMR_3580"	"(1) H2O[l] + (1) cholesterol-ester-6,9,12,15,18,21-tetra[l] --> (1) (6Z,9Z,12Z,15Z,18Z,21Z)-THA[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3581"	"HMR_3581"	"(1) H2O[l] + (1) cholesterol-ester-4,7,10,13,16,19-doco[l] --> (1) DHA[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3582"	"HMR_3582"	"(1) H2O[l] + (1) cholesterol-ester-11,14,17-eico[l] --> (1) (11Z,14Z,17Z)-eicosatrienoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3583"	"HMR_3583"	"(1) H2O[l] + (1) cholesterol-ester-13,16,19-doco[l] --> (1) 13,16,19-docosatrienoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3584"	"HMR_3584"	"(1) H2O[l] + (1) cholesterol-ester-10,13,16,19-docosa[l] --> (1) 10,13,16,19-docosatetraenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3585"	"HMR_3585"	"(1) H2O[l] + (1) cholesterol-ester-12,15,18,21-tetracosa[l] --> (1) 12,15,18,21-tetracosatetraenoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3586"	"HMR_3586"	"(1) H2O[l] + (1) cholesterol-ester-lin[l] --> (1) cholesterol[l] + (1) linoleate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3587"	"HMR_3587"	"(1) H2O[l] + (1) cholesterol-ester-gamma-lin[l] --> (1) cholesterol[l] + (1) gamma-linolenate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3588"	"HMR_3588"	"(1) H2O[l] + (1) cholesterol-ester-dihomo-gamma[l] --> (1) cholesterol[l] + (1) dihomo-gamma-linolenate[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3589"	"HMR_3589"	"(1) H2O[l] + (1) cholesterol-ester-arach[l] --> (1) arachidonate[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3590"	"HMR_3590"	"(1) H2O[l] + (1) cholesterol-ester-7,10,13,16-docosa[l] --> (1) adrenic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3591"	"HMR_3591"	"(1) H2O[l] + (1) cholesterol-ester-9,12,15,18-tetraco[l] --> (1) (9Z,12Z,15Z,18Z)-TTA[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3592"	"HMR_3592"	"(1) H2O[l] + (1) cholesterol-ester-6,9,12,15,18-tetraco[l] --> (1) (6Z,9Z,12Z,15Z,18Z)-TPA[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3593"	"HMR_3593"	"(1) H2O[l] + (1) cholesterol-ester-4,7,10,13,16-docosa[l] --> (1) (4Z,7Z,10Z,13Z,16Z)-DPA[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3594"	"HMR_3594"	"(1) H2O[l] + (1) cholesterol-ester-11,14-eicosa[l] --> (1) (11Z,14Z)-eicosadienoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3595"	"HMR_3595"	"(1) H2O[l] + (1) cholesterol-ester-13,16-docosa[l] --> (1) (13Z,16Z)-docosadienoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3596"	"HMR_3596"	"(1) H2O[l] + (1) cholesterol-ester-10,13,16-docosa[l] --> (1) 10,13,16-docosatriynoic acid[l] + (1) cholesterol[l]"	"irreversible"	"l"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3625"	"HMR_3625"	"(1) cholesterol[r] + (1) lauroyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-laur[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3626"	"HMR_3626"	"(1) cholesterol[r] + (1) tridecanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-tridec[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3627"	"HMR_3627"	"(1) cholesterol[r] + (1) myristoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-myrist[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3628"	"HMR_3628"	"(1) (9E)-tetradecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-9-tetrade[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3629"	"HMR_3629"	"(1) (7Z)-tetradecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-7-tetrade[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3630"	"HMR_3630"	"(1) 5-tetradecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-5-tetra[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3631"	"HMR_3631"	"(1) cholesterol[r] + (1) pentadecanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-penta[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3632"	"HMR_3632"	"(1) cholesterol[r] + (1) palmitoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-palm[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3633"	"HMR_3633"	"(1) 7-hexadecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-7-hexa[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3634"	"HMR_3634"	"(1) cholesterol[r] + (1) palmitoleoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-palmn[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3635"	"HMR_3635"	"(1) cholesterol[r] + (1) heptadecanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-hepta[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3636"	"HMR_3636"	"(1) (10Z)-heptadecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-10-hepta[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3637"	"HMR_3637"	"(1) 9-heptadecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-9-heptade[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3638"	"HMR_3638"	"(1) cholesterol[r] + (1) stearoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-stea[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3639"	"HMR_3639"	"(1) (13Z)-octadecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-13-octade[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3640"	"HMR_3640"	"(1) cholesterol[r] + (1) cis-vaccenoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-cis-vac[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3641"	"HMR_3641"	"(1) cholesterol[r] + (1) oleoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-ol[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3642"	"HMR_3642"	"(1) (9E)-octadecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-9-octa[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3643"	"HMR_3643"	"(1) (7Z)-octadecenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-7-octade[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3644"	"HMR_3644"	"(1) (6Z,9Z)-octadecadienoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-6,9-octa[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3645"	"HMR_3645"	"(1) cholesterol[r] + (1) nonadecanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-nanode[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3646"	"HMR_3646"	"(1) cholesterol[r] + (1) eicosanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-eico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3647"	"HMR_3647"	"(1) (13Z)-eicosenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-13-eicose[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3648"	"HMR_3648"	"(1) (11Z)-eicosenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-11-eico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3649"	"HMR_3649"	"(1) 9-eicosenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-9-eicose[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3650"	"HMR_3650"	"(1) (8Z,11Z)-eicosadienoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-8,11-eico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3651"	"HMR_3651"	"(1) (5Z,8Z,11Z)-eicosatrienoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-5,8,11-eico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3652"	"HMR_3652"	"(1) cholesterol[r] + (1) heneicosanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-heneico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3653"	"HMR_3653"	"(1) cholesterol[r] + (1) docosanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-docosa[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3654"	"HMR_3654"	"(1) (13Z)-docosenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-13-docose[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3655"	"HMR_3655"	"(1) (11Z)-docosenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-11-docose[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3656"	"HMR_3656"	"(1) cholesterol[r] + (1) tricosanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-trico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3657"	"HMR_3657"	"(1) cholesterol[r] + (1) tetracosanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-tetraco[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3658"	"HMR_3658"	"(1) (15Z)-tetracosenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-15-tetra[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3659"	"HMR_3659"	"(1) cholesterol[r] + (1) hexacosanoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-hexacosa[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3660"	"HMR_3660"	"(1) cholesterol[r] + (1) hexacosenoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-hexecose[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3661"	"HMR_3661"	"(1) cholesterol[r] + (1) linolenoyl-CoA[r] --> (1) CoA[r] + (1) cholesterol-ester-linolen[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3662"	"HMR_3662"	"(1) (6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-6,9,12,15-octa[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3663"	"HMR_3663"	"(1) (8Z,11Z,14Z,17Z)-eicosatetraenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-8,11,14,17-eico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3664"	"HMR_3664"	"(1) (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-5,8,11,14,17-eico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3665"	"HMR_3665"	"(1) (7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-7,10,13,16,19-docosa[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3666"	"HMR_3666"	"(1) (9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-9,12,15,18,21-tetra[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3667"	"HMR_3667"	"(1) (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-6,9,12,15,18,21-tetra[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3668"	"HMR_3668"	"(1) (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-4,7,10,13,16,19-doco[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3669"	"HMR_3669"	"(1) (11Z,14Z,17Z)-eicosatrienoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-11,14,17-eico[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
"HMR_3670"	"HMR_3670"	"(1) 13,16,19-docosatrienoyl-CoA[r] + (1) cholesterol[r] --> (1) CoA[r] + (1) cholesterol-ester-13,16,19-doco[r]"	"irreversible"	"r"	"0"	"1000"	"0"	""	"Formation and hydrolysis of cholesterol esters"
